Island,Sp_Common_Name,Date_Caught,Lon,Lat
Hawaii,Broadbill swordfish,06/11/1999,205.4,18.7
Hawaii,Broadbill swordfish,06/11/1999,203.7,20.3
Hawaii,Broadbill swordfish,06/11/1999,203.8,20.3
Hawaii,Broadbill swordfish,06/11/1999,204.8,20.1
Hawaii,Broadbill swordfish,06/11/1999,204.9,20.1
Hawaii,Broadbill swordfish,06/11/1999,205,20.1
Hawaii,Broadbill swordfish,06/11/1999,205.1,20.1
Hawaii,Broadbill swordfish,06/11/1999,205.2,20.1
Hawaii,Broadbill swordfish,06/11/1999,205.3,20.1
Hawaii,Broadbill swordfish,06/11/1999,205.4,20.1
Hawaii,Broadbill swordfish,06/11/1999,203.7,20.1
Hawaii,Broadbill swordfish,06/11/1999,203.8,20.1
Hawaii,Broadbill swordfish,06/11/1999,203.9,20.1
Hawaii,Broadbill swordfish,06/11/1999,204,20.1
Hawaii,Broadbill swordfish,06/11/1999,204.1,20.1
Hawaii,Broadbill swordfish,06/11/1999,204.6,20.1
Hawaii,Broadbill swordfish,06/11/1999,204.7,20.1
Hawaii,Broadbill swordfish,06/11/1999,203.7,20
Hawaii,Broadbill swordfish,06/11/1999,203.8,20
Hawaii,Broadbill swordfish,06/11/1999,203.9,20
Hawaii,Broadbill swordfish,06/11/1999,204,20
Hawaii,Broadbill swordfish,06/11/1999,204.1,20
Hawaii,Broadbill swordfish,06/11/1999,204.2,20
Hawaii,Broadbill swordfish,06/11/1999,204.7,20
Hawaii,Broadbill swordfish,06/11/1999,204.8,20
Hawaii,Broadbill swordfish,06/11/1999,204.9,20
Hawaii,Broadbill swordfish,06/11/1999,205,20
Hawaii,Broadbill swordfish,06/11/1999,205.1,20
Hawaii,Broadbill swordfish,06/11/1999,205.2,20
Hawaii,Broadbill swordfish,06/11/1999,205.3,20
Hawaii,Broadbill swordfish,06/11/1999,205.4,20
Hawaii,Broadbill swordfish,06/11/1999,203.7,19.9
Hawaii,Broadbill swordfish,06/11/1999,203.8,19.9
Hawaii,Broadbill swordfish,06/11/1999,203.9,19.9
Hawaii,Broadbill swordfish,06/11/1999,204,19.9
Hawaii,Broadbill swordfish,06/11/1999,204.1,19.9
Hawaii,Broadbill swordfish,06/11/1999,204.9,19.9
Hawaii,Broadbill swordfish,06/11/1999,205,19.9
Hawaii,Broadbill swordfish,06/11/1999,205.1,19.9
Hawaii,Broadbill swordfish,06/11/1999,205.2,19.9
Hawaii,Broadbill swordfish,06/11/1999,205.3,19.9
Hawaii,Broadbill swordfish,06/11/1999,205.4,19.9
Hawaii,Broadbill swordfish,06/11/1999,203.7,19.8
Hawaii,Broadbill swordfish,06/11/1999,203.8,19.8
Hawaii,Broadbill swordfish,06/11/1999,203.9,19.8
Hawaii,Broadbill swordfish,06/11/1999,204,19.8
Hawaii,Broadbill swordfish,06/11/1999,204.9,19.8
Hawaii,Broadbill swordfish,06/11/1999,205,19.8
Hawaii,Broadbill swordfish,06/11/1999,205.1,19.8
Hawaii,Broadbill swordfish,06/11/1999,205.2,19.8
Hawaii,Broadbill swordfish,06/11/1999,205.3,19.8
Hawaii,Broadbill swordfish,06/11/1999,205.4,19.8
Hawaii,Broadbill swordfish,06/11/1999,203.7,19.7
Hawaii,Broadbill swordfish,06/11/1999,203.8,19.7
Hawaii,Broadbill swordfish,06/11/1999,203.9,19.7
Hawaii,Broadbill swordfish,06/11/1999,204.9,19.7
Hawaii,Broadbill swordfish,06/11/1999,205,19.7
Hawaii,Broadbill swordfish,06/11/1999,205.1,19.7
Hawaii,Broadbill swordfish,06/11/1999,205.2,19.7
Hawaii,Broadbill swordfish,06/11/1999,205.3,19.7
Hawaii,Broadbill swordfish,06/11/1999,205.4,19.7
Hawaii,Broadbill swordfish,06/11/1999,204,19.7
Hawaii,Broadbill swordfish,06/11/1999,203.7,19.6
Hawaii,Broadbill swordfish,06/11/1999,203.8,19.6
Hawaii,Broadbill swordfish,06/11/1999,203.9,19.6
Hawaii,Broadbill swordfish,06/11/1999,204,19.6
Hawaii,Broadbill swordfish,06/11/1999,205,19.6
Hawaii,Broadbill swordfish,06/11/1999,205.1,19.6
Hawaii,Broadbill swordfish,06/11/1999,205.2,19.6
Hawaii,Broadbill swordfish,06/11/1999,205.3,19.6
Hawaii,Broadbill swordfish,06/11/1999,205.4,19.6
Hawaii,Broadbill swordfish,06/11/1999,203.7,19.5
Hawaii,Broadbill swordfish,06/11/1999,203.8,19.5
Hawaii,Broadbill swordfish,06/11/1999,203.9,19.5
Hawaii,Broadbill swordfish,06/11/1999,204,19.5
Hawaii,Broadbill swordfish,06/11/1999,205.2,19.5
Hawaii,Broadbill swordfish,06/11/1999,205.3,19.5
Hawaii,Broadbill swordfish,06/11/1999,205.4,19.5
Hawaii,Broadbill swordfish,06/11/1999,204.1,19.5
Hawaii,Broadbill swordfish,06/11/1999,204.7,19.2
Hawaii,Broadbill swordfish,06/11/1999,204.8,19.2
Hawaii,Broadbill swordfish,06/11/1999,204.9,19.2
Hawaii,Broadbill swordfish,06/11/1999,205,19.2
Hawaii,Broadbill swordfish,06/11/1999,204.6,19.2
Hawaii,Broadbill swordfish,06/11/1999,203.9,20.3
Hawaii,Broadbill swordfish,06/11/1999,204,20.3
Hawaii,Broadbill swordfish,06/11/1999,204.1,20.3
Hawaii,Broadbill swordfish,06/11/1999,204.2,20.3
Hawaii,Broadbill swordfish,06/11/1999,204.3,20.3
Hawaii,Broadbill swordfish,06/11/1999,204.4,20.3
Hawaii,Broadbill swordfish,06/11/1999,204.5,20.3
Hawaii,Broadbill swordfish,06/11/1999,204.6,20.3
Hawaii,Broadbill swordfish,06/11/1999,204.7,20.3
Hawaii,Broadbill swordfish,06/11/1999,204.8,20.3
Hawaii,Broadbill swordfish,06/11/1999,204.9,20.3
Hawaii,Broadbill swordfish,06/11/1999,205,20.3
Hawaii,Broadbill swordfish,06/11/1999,205.1,20.3
Hawaii,Broadbill swordfish,06/11/1999,205.2,20.3
Hawaii,Broadbill swordfish,06/11/1999,205.3,20.3
Hawaii,Broadbill swordfish,06/11/1999,205.4,20.3
Hawaii,Broadbill swordfish,06/11/1999,203.7,20.2
Hawaii,Broadbill swordfish,06/11/1999,203.8,20.2
Hawaii,Broadbill swordfish,06/11/1999,203.9,20.2
Hawaii,Broadbill swordfish,06/11/1999,204,20.2
Hawaii,Broadbill swordfish,06/11/1999,204.1,20.2
Hawaii,Broadbill swordfish,06/11/1999,204.2,20.2
Hawaii,Broadbill swordfish,06/11/1999,204.3,20.2
Hawaii,Broadbill swordfish,06/11/1999,204.4,20.2
Hawaii,Broadbill swordfish,06/11/1999,204.5,20.2
Hawaii,Broadbill swordfish,06/11/1999,204.6,20.2
Hawaii,Broadbill swordfish,06/11/1999,204.7,20.2
Hawaii,Broadbill swordfish,06/11/1999,204.8,20.2
Hawaii,Broadbill swordfish,06/11/1999,204.9,20.2
Hawaii,Broadbill swordfish,06/11/1999,205,20.2
Hawaii,Broadbill swordfish,06/11/1999,205.1,20.2
Hawaii,Broadbill swordfish,06/11/1999,205.2,20.2
Hawaii,Broadbill swordfish,06/11/1999,205.3,20.2
Hawaii,Broadbill swordfish,06/11/1999,205.4,20.2
Hawaii,Broadbill swordfish,06/11/1999,204.4,20.1
Hawaii,Broadbill swordfish,06/11/1999,204.5,20.1
Hawaii,Sailfish,10/16/1990,203.7,18.9
Hawaii,Sailfish,10/16/1990,203.8,18.9
Hawaii,Sailfish,10/16/1990,204.4,18.9
Hawaii,Sailfish,10/16/1990,204.5,18.9
Hawaii,Sailfish,10/16/1990,204.6,18.9
Hawaii,Sailfish,10/16/1990,204.1,18.9
Hawaii,Sailfish,10/16/1990,204.2,18.9
Hawaii,Sailfish,10/16/1990,204.3,18.9
Hawaii,Sailfish,10/16/1990,203.9,18.9
Hawaii,Sailfish,10/16/1990,204,18.9
Hawaii,Sailfish,10/16/1990,203.7,18.8
Hawaii,Sailfish,10/16/1990,203.8,18.8
Hawaii,Sailfish,10/16/1990,203.9,18.8
Hawaii,Sailfish,10/16/1990,204,18.8
Hawaii,Sailfish,10/16/1990,204.1,18.8
Hawaii,Sailfish,10/16/1990,204.2,18.8
Hawaii,Sailfish,10/16/1990,204.3,18.8
Hawaii,Sailfish,10/16/1990,204.4,18.8
Hawaii,Sailfish,10/16/1990,204.5,18.8
Hawaii,Sailfish,10/16/1990,204.6,18.8
Hawaii,Sailfish,10/16/1990,203.9,19.3
Hawaii,Sailfish,10/16/1990,204,19.3
Hawaii,Sailfish,10/16/1990,204.1,19.3
Hawaii,Sailfish,10/16/1990,204,19.4
Hawaii,Sailfish,10/16/1990,204.1,19.4
Hawaii,Sailfish,10/16/1990,203.7,19.4
Hawaii,Sailfish,10/16/1990,203.8,19.4
Hawaii,Sailfish,10/16/1990,203.9,19.4
Hawaii,Sailfish,10/16/1990,203.7,19.3
Hawaii,Sailfish,10/16/1990,203.8,19.3
Hawaii,Sailfish,10/16/1990,203.7,19.2
Hawaii,Sailfish,10/16/1990,203.8,19.2
Hawaii,Sailfish,10/16/1990,203.9,19.2
Hawaii,Sailfish,10/16/1990,204,19.2
Hawaii,Sailfish,10/16/1990,204.1,19.2
Hawaii,Sailfish,10/16/1990,203.7,19.1
Hawaii,Sailfish,10/16/1990,203.8,19.1
Hawaii,Sailfish,10/16/1990,203.9,19.1
Hawaii,Sailfish,10/16/1990,204,19.1
Hawaii,Sailfish,10/16/1990,204.1,19.1
Hawaii,Sailfish,10/16/1990,204.5,19.1
Hawaii,Sailfish,10/16/1990,204.6,19.1
Hawaii,Sailfish,10/16/1990,203.7,19
Hawaii,Sailfish,10/16/1990,203.8,19
Hawaii,Sailfish,10/16/1990,203.9,19
Hawaii,Sailfish,10/16/1990,204,19
Hawaii,Sailfish,10/16/1990,204.1,19
Hawaii,Sailfish,10/16/1990,204.4,19
Hawaii,Sailfish,10/16/1990,204.5,19
Hawaii,Sailfish,10/16/1990,204.6,19
Hawaii,Sailfish,10/16/1990,204.2,19
Hawaii,Sailfish,10/16/1990,204.3,19
Hawaii,Sailfish,10/16/1990,203.7,20.5
Hawaii,Sailfish,10/16/1990,203.8,20.5
Hawaii,Sailfish,10/16/1990,203.9,20.5
Hawaii,Sailfish,10/16/1990,204,20.5
Hawaii,Sailfish,10/16/1990,204.1,20.5
Hawaii,Sailfish,10/16/1990,204.2,20.5
Hawaii,Sailfish,10/16/1990,204.3,20.5
Hawaii,Sailfish,10/16/1990,204.4,20.5
Hawaii,Sailfish,10/16/1990,204.5,20.5
Hawaii,Sailfish,10/16/1990,204.6,20.5
Hawaii,Sailfish,10/16/1990,203.7,20.4
Hawaii,Sailfish,10/16/1990,203.8,20.4
Hawaii,Sailfish,10/16/1990,203.9,20.4
Hawaii,Sailfish,10/16/1990,204,20.4
Hawaii,Sailfish,10/16/1990,204.1,20.4
Hawaii,Sailfish,10/16/1990,204.2,20.4
Hawaii,Sailfish,10/16/1990,204.3,20.4
Hawaii,Sailfish,10/16/1990,204.4,20.4
Hawaii,Sailfish,10/16/1990,204.5,20.4
Hawaii,Sailfish,10/16/1990,204.6,20.4
Hawaii,Sailfish,10/16/1990,203.7,18.7
Hawaii,Sailfish,10/16/1990,203.8,18.7
Hawaii,Sailfish,10/16/1990,203.9,18.7
Hawaii,Sailfish,10/16/1990,204,18.7
Hawaii,Sailfish,10/16/1990,204.1,18.7
Hawaii,Sailfish,10/16/1990,204.2,18.7
Hawaii,Sailfish,10/16/1990,204.3,18.7
Hawaii,Sailfish,10/16/1990,204.4,18.7
Hawaii,Sailfish,10/16/1990,204.5,18.7
Hawaii,Sailfish,10/16/1990,204.6,18.7
Hawaii,Sailfish,10/16/1990,203.7,20.3
Hawaii,Sailfish,10/16/1990,203.8,20.3
Hawaii,Sailfish,10/16/1990,203.7,20.1
Hawaii,Sailfish,10/16/1990,203.8,20.1
Hawaii,Sailfish,10/16/1990,203.9,20.1
Hawaii,Sailfish,10/16/1990,204,20.1
Hawaii,Sailfish,10/16/1990,204.1,20.1
Hawaii,Sailfish,10/16/1990,204.6,20.1
Hawaii,Sailfish,10/16/1990,203.7,20
Hawaii,Sailfish,10/16/1990,203.8,20
Hawaii,Sailfish,10/16/1990,203.9,20
Hawaii,Sailfish,10/16/1990,204,20
Hawaii,Sailfish,10/16/1990,204.1,20
Hawaii,Sailfish,10/16/1990,204.2,20
Hawaii,Sailfish,10/16/1990,203.7,19.9
Hawaii,Sailfish,10/16/1990,203.8,19.9
Hawaii,Sailfish,10/16/1990,203.9,19.9
Hawaii,Sailfish,10/16/1990,204,19.9
Hawaii,Sailfish,10/16/1990,204.1,19.9
Hawaii,Sailfish,10/16/1990,203.7,19.8
Hawaii,Sailfish,10/16/1990,203.8,19.8
Hawaii,Sailfish,10/16/1990,203.9,19.8
Hawaii,Sailfish,10/16/1990,204,19.8
Hawaii,Sailfish,10/16/1990,203.7,19.7
Hawaii,Sailfish,10/16/1990,203.8,19.7
Hawaii,Sailfish,10/16/1990,203.9,19.7
Hawaii,Sailfish,10/16/1990,204,19.7
Hawaii,Sailfish,10/16/1990,203.7,19.6
Hawaii,Sailfish,10/16/1990,203.8,19.6
Hawaii,Sailfish,10/16/1990,203.9,19.6
Hawaii,Sailfish,10/16/1990,204,19.6
Hawaii,Sailfish,10/16/1990,203.7,19.5
Hawaii,Sailfish,10/16/1990,203.8,19.5
Hawaii,Sailfish,10/16/1990,203.9,19.5
Hawaii,Sailfish,10/16/1990,204,19.5
Hawaii,Sailfish,10/16/1990,204.1,19.5
Hawaii,Sailfish,10/16/1990,204.6,19.2
Hawaii,Sailfish,10/16/1990,203.9,20.3
Hawaii,Sailfish,10/16/1990,204,20.3
Hawaii,Sailfish,10/16/1990,204.1,20.3
Hawaii,Sailfish,10/16/1990,204.2,20.3
Hawaii,Sailfish,10/16/1990,204.3,20.3
Hawaii,Sailfish,10/16/1990,204.4,20.3
Hawaii,Sailfish,10/16/1990,204.5,20.3
Hawaii,Sailfish,10/16/1990,204.6,20.3
Hawaii,Sailfish,10/16/1990,203.7,20.2
Hawaii,Sailfish,10/16/1990,203.8,20.2
Hawaii,Sailfish,10/16/1990,203.9,20.2
Hawaii,Sailfish,10/16/1990,204,20.2
Hawaii,Sailfish,10/16/1990,204.1,20.2
Hawaii,Sailfish,10/16/1990,204.2,20.2
Hawaii,Sailfish,10/16/1990,204.3,20.2
Hawaii,Sailfish,10/16/1990,204.4,20.2
Hawaii,Sailfish,10/16/1990,204.5,20.2
Hawaii,Sailfish,10/16/1990,204.6,20.2
Hawaii,Sailfish,10/16/1990,204.4,20.1
Hawaii,Sailfish,10/16/1990,204.5,20.1
Kauai,Kagami ulua,10/16/2001,201,21.6
Kauai,Kagami ulua,10/16/2001,200.7,21.9
Kauai,Kagami ulua,10/16/2001,200.9,21.6
Kauai,Kagami ulua,10/16/2001,200.8,21.9
Kauai,Kagami ulua,10/16/2001,200.9,21.9
Kauai,Kagami ulua,10/16/2001,200.3,21.9
Kauai,Kagami ulua,10/16/2001,200.4,21.9
Kauai,Kagami ulua,10/16/2001,200.5,21.6
Kauai,Kagami ulua,10/16/2001,200.6,21.6
Kauai,Kagami ulua,10/16/2001,200.7,21.6
Kauai,Kagami ulua,10/16/2001,200.8,21.6
Kauai,Kagami ulua,10/16/2001,201,21.9
Kauai,Kagami ulua,10/16/2001,200,21.9
Kauai,Kagami ulua,10/16/2001,200.1,21.9
Kauai,Kagami ulua,10/16/2001,200.2,21.9
Kauai,Kagami ulua,10/16/2001,200.5,21.9
Kauai,Kagami ulua,10/16/2001,200.6,21.9
Kauai,Kagami ulua,10/16/2001,200.3,21.8
Kauai,Kagami ulua,10/16/2001,200.4,21.8
Kauai,Kagami ulua,10/16/2001,200.5,21.8
Kauai,Kagami ulua,10/16/2001,200.9,21.8
Kauai,Kagami ulua,10/16/2001,201,21.8
Kauai,Kagami ulua,10/16/2001,200,21.8
Kauai,Kagami ulua,10/16/2001,200.1,21.8
Kauai,Kagami ulua,10/16/2001,200.2,21.8
Kauai,Kagami ulua,10/16/2001,200.6,21.8
Kauai,Kagami ulua,10/16/2001,200.7,21.8
Kauai,Kagami ulua,10/16/2001,200.8,21.8
Kauai,Kagami ulua,10/16/2001,200.1,22.2
Kauai,Kagami ulua,10/16/2001,200.2,22.2
Kauai,Kagami ulua,10/16/2001,200,21.7
Kauai,Kagami ulua,10/16/2001,200.1,21.7
Kauai,Kagami ulua,10/16/2001,200.2,21.7
Kauai,Kagami ulua,10/16/2001,200.3,21.7
Kauai,Kagami ulua,10/16/2001,200.4,21.7
Kauai,Kagami ulua,10/16/2001,200.5,21.7
Kauai,Kagami ulua,10/16/2001,200.6,21.7
Kauai,Kagami ulua,10/16/2001,200.7,21.7
Kauai,Kagami ulua,10/16/2001,200.8,21.7
Kauai,Kagami ulua,10/16/2001,200.9,21.7
Kauai,Kagami ulua,10/16/2001,201,21.7
Kauai,Kagami ulua,10/16/2001,200,21.6
Kauai,Kagami ulua,10/16/2001,200.1,21.6
Kauai,Kagami ulua,10/16/2001,200.2,21.6
Kauai,Kagami ulua,10/16/2001,200.3,21.6
Kauai,Kagami ulua,10/16/2001,200.4,21.6
Kauai,Kagami ulua,10/16/2001,200.3,22.2
Kauai,Kagami ulua,10/16/2001,200.4,22.2
Kauai,Kagami ulua,10/16/2001,200.5,22.2
Kauai,Kagami ulua,10/16/2001,200.7,22.2
Kauai,Kagami ulua,10/16/2001,200.8,22.2
Kauai,Kagami ulua,10/16/2001,200.9,22.2
Kauai,Kagami ulua,10/16/2001,201,22.2
Kauai,Kagami ulua,10/16/2001,200,22.2
Kauai,Kagami ulua,10/16/2001,200,22.1
Kauai,Kagami ulua,10/16/2001,200.1,22.1
Kauai,Kagami ulua,10/16/2001,200.2,22.1
Kauai,Kagami ulua,10/16/2001,200.3,22.1
Kauai,Kagami ulua,10/16/2001,200.7,22.1
Kauai,Kagami ulua,10/16/2001,200.8,22.1
Kauai,Kagami ulua,10/16/2001,200.9,22.1
Kauai,Kagami ulua,10/16/2001,201,22.1
Kauai,Kagami ulua,10/16/2001,200,22
Kauai,Kagami ulua,10/16/2001,200.1,22
Kauai,Kagami ulua,10/16/2001,200.2,22
Kauai,Kagami ulua,10/16/2001,200.7,22
Kauai,Kagami ulua,10/16/2001,200.8,22
Kauai,Kagami ulua,10/16/2001,200.9,22
Kauai,Kagami ulua,10/16/2001,201,22
Kauai,Kagami ulua,10/16/2001,200.5,22.5
Kauai,Kagami ulua,10/16/2001,200.6,22.5
Kauai,Kagami ulua,10/16/2001,200.7,22.5
Kauai,Kagami ulua,10/16/2001,200.8,22.5
Kauai,Kagami ulua,10/16/2001,200.9,22.5
Kauai,Kagami ulua,10/16/2001,201,22.5
Kauai,Kagami ulua,10/16/2001,200,22.4
Kauai,Kagami ulua,10/16/2001,200.1,22.4
Kauai,Kagami ulua,10/16/2001,200.2,22.4
Kauai,Kagami ulua,10/16/2001,200.3,22.4
Kauai,Kagami ulua,10/16/2001,200.4,22.4
Kauai,Kagami ulua,10/16/2001,200.5,22.4
Kauai,Kagami ulua,10/16/2001,200.6,22.4
Kauai,Kagami ulua,10/16/2001,200.7,22.4
Kauai,Kagami ulua,10/16/2001,200.8,22.4
Kauai,Kagami ulua,10/16/2001,200.9,22.4
Kauai,Kagami ulua,10/16/2001,201,22.4
Kauai,Kagami ulua,10/16/2001,200,22.3
Kauai,Kagami ulua,10/16/2001,200.1,22.3
Kauai,Kagami ulua,10/16/2001,200.2,22.3
Kauai,Kagami ulua,10/16/2001,200.3,22.3
Kauai,Kagami ulua,10/16/2001,200.4,22.3
Kauai,Kagami ulua,10/16/2001,200.5,22.3
Kauai,Kagami ulua,10/16/2001,200.6,22.3
Kauai,Kagami ulua,10/16/2001,200.7,22.3
Kauai,Kagami ulua,10/16/2001,200.8,22.3
Kauai,Kagami ulua,10/16/2001,200.9,22.3
Kauai,Kagami ulua,10/16/2001,201,22.3
Kauai,Kagami ulua,10/16/2001,200.3,22
Kauai,Kagami ulua,10/16/2001,200.6,22.2
Kauai,Kagami ulua,10/16/2001,200,22.5
Kauai,Kagami ulua,10/16/2001,200.1,22.5
Kauai,Kagami ulua,10/16/2001,200.2,22.5
Kauai,Kagami ulua,10/16/2001,200.3,22.5
Kauai,Kagami ulua,10/16/2001,200.4,22.5
Kauai,Black Marlin,03/16/2019,201,21.6
Kauai,Black Marlin,03/16/2019,200.7,21.9
Kauai,Black Marlin,03/16/2019,200.9,21.6
Kauai,Black Marlin,03/16/2019,200.8,21.9
Kauai,Black Marlin,03/16/2019,200.9,21.9
Kauai,Black Marlin,03/16/2019,200.3,21.9
Kauai,Black Marlin,03/16/2019,200.4,21.9
Kauai,Black Marlin,03/16/2019,200.5,21.6
Kauai,Black Marlin,03/16/2019,200.6,21.6
Kauai,Black Marlin,03/16/2019,200.7,21.6
Kauai,Black Marlin,03/16/2019,200.8,21.6
Kauai,Black Marlin,03/16/2019,201,21.9
Kauai,Black Marlin,03/16/2019,200,21.9
Kauai,Black Marlin,03/16/2019,200.1,21.9
Kauai,Black Marlin,03/16/2019,200.2,21.9
Kauai,Black Marlin,03/16/2019,200.5,21.9
Kauai,Black Marlin,03/16/2019,200.6,21.9
Kauai,Black Marlin,03/16/2019,200.3,21.8
Kauai,Black Marlin,03/16/2019,200.4,21.8
Kauai,Black Marlin,03/16/2019,200.5,21.8
Kauai,Black Marlin,03/16/2019,200.9,21.8
Kauai,Black Marlin,03/16/2019,201,21.8
Kauai,Black Marlin,03/16/2019,200,21.8
Kauai,Black Marlin,03/16/2019,200.1,21.8
Kauai,Black Marlin,03/16/2019,200.2,21.8
Kauai,Black Marlin,03/16/2019,200.6,21.8
Kauai,Black Marlin,03/16/2019,200.7,21.8
Kauai,Black Marlin,03/16/2019,200.8,21.8
Kauai,Black Marlin,03/16/2019,200.1,22.2
Kauai,Black Marlin,03/16/2019,200.2,22.2
Kauai,Black Marlin,03/16/2019,200,21.7
Kauai,Black Marlin,03/16/2019,200.1,21.7
Kauai,Black Marlin,03/16/2019,200.2,21.7
Kauai,Black Marlin,03/16/2019,200.3,21.7
Kauai,Black Marlin,03/16/2019,200.4,21.7
Kauai,Black Marlin,03/16/2019,200.5,21.7
Kauai,Black Marlin,03/16/2019,200.6,21.7
Kauai,Black Marlin,03/16/2019,200.7,21.7
Kauai,Black Marlin,03/16/2019,200.8,21.7
Kauai,Black Marlin,03/16/2019,200.9,21.7
Kauai,Black Marlin,03/16/2019,201,21.7
Kauai,Black Marlin,03/16/2019,200,21.6
Kauai,Black Marlin,03/16/2019,200.1,21.6
Kauai,Black Marlin,03/16/2019,200.2,21.6
Kauai,Black Marlin,03/16/2019,200.3,21.6
Kauai,Black Marlin,03/16/2019,200.4,21.6
Kauai,Black Marlin,03/16/2019,200.3,22.2
Kauai,Black Marlin,03/16/2019,200.4,22.2
Kauai,Black Marlin,03/16/2019,200.5,22.2
Kauai,Black Marlin,03/16/2019,200.7,22.2
Kauai,Black Marlin,03/16/2019,200.8,22.2
Kauai,Black Marlin,03/16/2019,200.9,22.2
Kauai,Black Marlin,03/16/2019,201,22.2
Kauai,Black Marlin,03/16/2019,200,22.2
Kauai,Black Marlin,03/16/2019,200,22.1
Kauai,Black Marlin,03/16/2019,200.1,22.1
Kauai,Black Marlin,03/16/2019,200.2,22.1
Kauai,Black Marlin,03/16/2019,200.3,22.1
Kauai,Black Marlin,03/16/2019,200.7,22.1
Kauai,Black Marlin,03/16/2019,200.8,22.1
Kauai,Black Marlin,03/16/2019,200.9,22.1
Kauai,Black Marlin,03/16/2019,201,22.1
Kauai,Black Marlin,03/16/2019,200,22
Kauai,Black Marlin,03/16/2019,200.1,22
Kauai,Black Marlin,03/16/2019,200.2,22
Kauai,Black Marlin,03/16/2019,200.7,22
Kauai,Black Marlin,03/16/2019,200.8,22
Kauai,Black Marlin,03/16/2019,200.9,22
Kauai,Black Marlin,03/16/2019,201,22
Kauai,Black Marlin,03/16/2019,200.5,22.5
Kauai,Black Marlin,03/16/2019,200.6,22.5
Kauai,Black Marlin,03/16/2019,200.7,22.5
Kauai,Black Marlin,03/16/2019,200.8,22.5
Kauai,Black Marlin,03/16/2019,200.9,22.5
Kauai,Black Marlin,03/16/2019,201,22.5
Kauai,Black Marlin,03/16/2019,200,22.4
Kauai,Black Marlin,03/16/2019,200.1,22.4
Kauai,Black Marlin,03/16/2019,200.2,22.4
Kauai,Black Marlin,03/16/2019,200.3,22.4
Kauai,Black Marlin,03/16/2019,200.4,22.4
Kauai,Black Marlin,03/16/2019,200.5,22.4
Kauai,Black Marlin,03/16/2019,200.6,22.4
Kauai,Black Marlin,03/16/2019,200.7,22.4
Kauai,Black Marlin,03/16/2019,200.8,22.4
Kauai,Black Marlin,03/16/2019,200.9,22.4
Kauai,Black Marlin,03/16/2019,201,22.4
Kauai,Black Marlin,03/16/2019,200,22.3
Kauai,Black Marlin,03/16/2019,200.1,22.3
Kauai,Black Marlin,03/16/2019,200.2,22.3
Kauai,Black Marlin,03/16/2019,200.3,22.3
Kauai,Black Marlin,03/16/2019,200.4,22.3
Kauai,Black Marlin,03/16/2019,200.5,22.3
Kauai,Black Marlin,03/16/2019,200.6,22.3
Kauai,Black Marlin,03/16/2019,200.7,22.3
Kauai,Black Marlin,03/16/2019,200.8,22.3
Kauai,Black Marlin,03/16/2019,200.9,22.3
Kauai,Black Marlin,03/16/2019,201,22.3
Kauai,Black Marlin,03/16/2019,200.3,22
Kauai,Black Marlin,03/16/2019,200.6,22.2
Kauai,Black Marlin,03/16/2019,200,22.5
Kauai,Black Marlin,03/16/2019,200.1,22.5
Kauai,Black Marlin,03/16/2019,200.2,22.5
Kauai,Black Marlin,03/16/2019,200.3,22.5
Kauai,Black Marlin,03/16/2019,200.4,22.5
Kauai,Deepbody boarfish,01/16/2008,201,21.6
Kauai,Deepbody boarfish,01/16/2008,200.7,21.9
Kauai,Deepbody boarfish,01/16/2008,200.9,21.6
Kauai,Deepbody boarfish,01/16/2008,200.8,21.9
Kauai,Deepbody boarfish,01/16/2008,200.9,21.9
Kauai,Deepbody boarfish,01/16/2008,200.3,21.9
Kauai,Deepbody boarfish,01/16/2008,200.4,21.9
Kauai,Deepbody boarfish,01/16/2008,200.5,21.6
Kauai,Deepbody boarfish,01/16/2008,200.6,21.6
Kauai,Deepbody boarfish,01/16/2008,200.7,21.6
Kauai,Deepbody boarfish,01/16/2008,200.8,21.6
Kauai,Deepbody boarfish,01/16/2008,201,21.9
Kauai,Deepbody boarfish,01/16/2008,200,21.9
Kauai,Deepbody boarfish,01/16/2008,200.1,21.9
Kauai,Deepbody boarfish,01/16/2008,200.2,21.9
Kauai,Deepbody boarfish,01/16/2008,200.5,21.9
Kauai,Deepbody boarfish,01/16/2008,200.6,21.9
Kauai,Deepbody boarfish,01/16/2008,200.3,21.8
Kauai,Deepbody boarfish,01/16/2008,200.4,21.8
Kauai,Deepbody boarfish,01/16/2008,200.5,21.8
Kauai,Deepbody boarfish,01/16/2008,200.9,21.8
Kauai,Deepbody boarfish,01/16/2008,201,21.8
Kauai,Deepbody boarfish,01/16/2008,200,21.8
Kauai,Deepbody boarfish,01/16/2008,200.1,21.8
Kauai,Deepbody boarfish,01/16/2008,200.2,21.8
Kauai,Deepbody boarfish,01/16/2008,200.6,21.8
Kauai,Deepbody boarfish,01/16/2008,200.7,21.8
Kauai,Deepbody boarfish,01/16/2008,200.8,21.8
Kauai,Deepbody boarfish,01/16/2008,200.1,22.2
Kauai,Deepbody boarfish,01/16/2008,200.2,22.2
Kauai,Deepbody boarfish,01/16/2008,200,21.7
Kauai,Deepbody boarfish,01/16/2008,200.1,21.7
Kauai,Deepbody boarfish,01/16/2008,200.2,21.7
Kauai,Deepbody boarfish,01/16/2008,200.3,21.7
